label,stem_a,stem_b,func_a,func_b,gmn_score
0,headerJSON,warc_write_end_record,curl_headerJSON,wget_warc_write_end_record,-2.0761990547180176
0,tool2curlparts,fstat,curl_tool2curlparts,wget_fstat,-2.658064842224121
0,curlx_sltous,fmttime,curl_curlx_sltous,wget_fmttime,-2.2805304527282715
0,tcgetattr,ftp_request,curl_tcgetattr,wget_ftp_request,-3.2033612728118896
0,get_param_part,ftp_list,curl_get_param_part,wget_ftp_list,-0.2040814906358719
0,sub_4115a1,sub_4228d8,curl_sub_4115a1,wget_sub_4228d8,-0.0010501178912818432
0,varcontent,ftp_type,curl_varcontent,wget_ftp_type,-0.00040341317071579397
0,sub_411231,xstrdup,curl_sub_411231,wget_xstrdup,-0.047156594693660736
0,sub_412c9b,setitimer,curl_sub_412c9b,wget_setitimer,-2.1850056648254395
0,headerJSON,sub_41928c,curl_headerJSON,wget_sub_41928c,-17.346166610717773
0,utimes,string_set_free,curl_utimes,wget_string_set_free,-2.0678350925445557
0,curl_mime_init,sub_426b5f,curl_curl_mime_init,wget_sub_426b5f,-2.394545555114746
0,sub_412819,calloc,curl_sub_412819,wget_calloc,-2.4414737224578857
0,base64_encode,sub_4193ee,curl_base64_encode,wget_sub_4193ee,-4.140314102172852
0,sub_410ed6,write_backup_file,curl_sub_410ed6,wget_write_backup_file,-0.019835224375128746
0,sub_411a11,address_list_set_faulty,curl_sub_411a11,wget_address_list_set_faulty,-0.0003132559941150248
0,sub_410d37,xcalloc,curl_sub_410d37,wget_xcalloc,-5.544867992401123
0,sub_41016e,ptimer_read,curl_sub_41016e,wget_ptimer_read,-2.205122470855713
0,curlx_strtoofft,mktime,curl_curlx_strtoofft,wget_mktime,-2.3186757564544678
0,curlx_dyn_addn,sock_write,curl_curlx_dyn_addn,wget_sock_write,-5.226590156555176
0,protoset_index,ftp_lpsv,curl_protoset_index,wget_ftp_lpsv,-3.427051067352295
0,sub_412973,yyset_debug,curl_sub_412973,wget_yyset_debug,-2.3970940113067627
0,sub_4105af,yy_get_previous_state,curl_sub_4105af,wget_yy_get_previous_state,-3.0185890197753906
0,sub_412463,xsleep,curl_sub_412463,wget_xsleep,-2.0772337913513184
0,sub_411dbc,sock_peek,curl_sub_411dbc,wget_sock_peek,-0.0020906347781419754
0,isatty,dir_matches_p,curl_isatty,wget_dir_matches_p,-2.1995351314544678
0,main,warc_base32_sha1_digest,curl_main,wget_warc_base32_sha1_digest,-8.88379955291748
0,post_per_transfer,yyget_in,curl_post_per_transfer,wget_yyget_in,-70.1432113647461
0,glob_next_url,downloaded_file,curl_glob_next_url,wget_downloaded_file,-0.020575925707817078
0,sub_410ac0,yyrestart,curl_sub_410ac0,wget_yyrestart,-5.58512544631958
0,tool_mime_new_parts,sufmatch,curl_tool_mime_new_parts,wget_sufmatch,-1.7472593784332275
0,freopen,mb_copy,curl_freopen,wget_mb_copy,-2.404184341430664
0,sub_410df0,url_queue_new,curl_sub_410df0,wget_url_queue_new,-4.3544230461120605
0,sub_411f25,cmd_spec_regex_type,curl_sub_411f25,wget_cmd_spec_regex_type,-2.5061240196228027
0,get_category_content,string_set_contains,curl_get_category_content,wget_string_set_contains,-3.2283685207366943
0,tool_setopt_mimepost,get_status_for_err,curl_tool_setopt_mimepost,wget_get_status_for_err,-142.46832275390625
0,param2text,yyget_leng,curl_param2text,wget_yyget_leng,-2.0848946571350098
0,sub_4113e2,numdigit,curl_sub_4113e2,wget_numdigit,-2.038771152496338
0,tool_go_sleep,resolve_bind_address,curl_tool_go_sleep,wget_resolve_bind_address,-2.0915849208831787
0,sub_410ebd,sub_41950a,curl_sub_410ebd,wget_sub_41950a,-2.1724514961242676
0,realloc,home_dir,curl_realloc,wget_home_dir,-2.192721128463745
0,curl_slist_append,set_quoting_style,curl_curl_slist_append,wget_set_quoting_style,-2.1564362049102783
0,sub_4119d9,random_number,curl_sub_4119d9,wget_random_number,-1.8219139575958252
0,curl_global_init,run_with_timeout,curl_curl_global_init,wget_run_with_timeout,-2.36641788482666
0,addvariable,dissociate_urls_from_file,curl_addvariable,wget_dissociate_urls_from_file,-1.9244649410247803
0,write_linked_location,memchr,curl_write_linked_location,wget_memchr,-4.352437496185303
0,tool_progress_cb,sub_415201,curl_tool_progress_cb,wget_sub_415201,-5.012804985046387
0,malloc,gzdopen,curl_malloc,wget_gzdopen,-0.0
0,create_dir_hierarchy,quotearg_style,curl_create_dir_hierarchy,wget_quotearg_style,-2.373216152191162
0,stdin_upload,calc_rate,curl_stdin_upload,wget_calc_rate,-5.139590740203857
0,urlerr_cvt,quotearg_n_options,curl_urlerr_cvt,wget_quotearg_n_options,-44.842315673828125
0,curl_multi_cleanup,sub_41ec4d,curl_curl_multi_cleanup,wget_sub_41ec4d,-2.079951524734497
0,tool_create_output_file,add_path,curl_tool_create_output_file,wget_add_path,-0.02167292684316635
0,sub_415492,unique_create,curl_sub_415492,wget_unique_create,-1.8895591497421265
0,set_data,connect_to_host,curl_set_data,wget_connect_to_host,-0.033655796200037
0,sub_411da7,sub_426b68,curl_sub_411da7,wget_sub_426b68,-0.0
0,sub_411250,stat,curl_sub_411250,wget_stat,-2.06001615524292
0,protoset_set,write,curl_protoset_set,wget_write,-2.203329563140869
0,curlx_uztoul,cmd_spec_timeout,curl_curlx_uztoul,wget_cmd_spec_timeout,-2.006136655807495
0,tool_debug_cb,clearerr,curl_tool_debug_cb,wget_clearerr,-19.855257034301758
0,getstr,sub_424141,curl_getstr,wget_sub_424141,-0.007114647887647152
0,sethttpver,yypop_buffer_state,curl_sethttpver,wget_yypop_buffer_state,-0.0032580369152128696
0,ftruncate,matches,curl_ftruncate,wget_matches,-5.872109889984131
0,param2text,putc,curl_param2text,wget_putc,-1.9379010200500488
0,sub_411c13,md5_init_ctx,curl_sub_411c13,wget_md5_init_ctx,-2.4812371730804443
0,ftruncate,tag_handle_img,curl_ftruncate,wget_tag_handle_img,-2.252915859222412
0,fputc,warc_uuid_str,curl_fputc,wget_warc_uuid_str,-2.4847216606140137
0,sub_41005b,xinmalloc,curl_sub_41005b,wget_xinmalloc,-1.9509118795394897
0,sub_4104ce,warc_write_block_from_file,curl_sub_4104ce,wget_warc_write_block_from_file,-10.182095527648926
0,sub_4118fd,string_set_add,curl_sub_4118fd,wget_string_set_add,-1.3671960830688477
0,sub_410b63,usleep,curl_sub_410b63,wget_usleep,-2.1459548473358154
0,sub_4120c1,res_register_specs,curl_sub_4120c1,wget_res_register_specs,-2.2275404930114746
0,malloc,unescape_single_char,curl_malloc,wget_unescape_single_char,-2.4116129875183105
0,sub_410e3b,quotearg_n_style_colon,curl_sub_410e3b,wget_quotearg_n_style_colon,-25.379528045654297
0,curlx_sotouz,setlocale_null_r,curl_curlx_sotouz,wget_setlocale_null_r,-2.4576258659362793
0,sub_415492,xrealloc,curl_sub_415492,wget_xrealloc,-1.917016863822937
0,curl_mime_data_cb,rpl_fflush,curl_curl_mime_data_cb,wget_rpl_fflush,-2.0925307273864746
0,strlen,yyrealloc,curl_strlen,wget_yyrealloc,-0.007219221442937851
0,strstr,gmtime,curl_strstr,wget_gmtime,-0.0
0,sub_40ff6b,set_file_metadata,curl_sub_40ff6b,wget_set_file_metadata,-1.4703269004821777
0,sub_410ebd,human_readable,curl_sub_410ebd,wget_human_readable,-3.002131223678589
0,curl_mime_name,yyget_in,curl_curl_mime_name,wget_yyget_in,-2.156135320663452
0,Memdup,get_eta,curl_Memdup,wget_get_eta,-0.0002517791581340134
0,clock_gettime,decode_entity,curl_clock_gettime,wget_decode_entity,-10.815423965454102
0,sub_4124ce,find_matching_cookie,curl_sub_4124ce,wget_find_matching_cookie,-2.0542891025543213
0,sub_410e3b,release_header,curl_sub_410e3b,wget_release_header,-0.0029991110786795616
0,param2text,is_invalid_entry,curl_param2text,wget_is_invalid_entry,-389.9472961425781
0,sub_410ef9,address_list_set_faulty,curl_sub_410ef9,wget_address_list_set_faulty,-0.0003162067150697112
0,setvariable,warc_write_buffer,curl_setvariable,wget_warc_write_buffer,-2.7249398231506348
0,sub_412040,res_parse,curl_sub_412040,wget_res_parse,-3.079331636428833
0,formparse,subdir_p,curl_formparse,wget_subdir_p,-8.77418327331543
0,SetHTTPrequest,yyget_text,curl_SetHTTPrequest,wget_yyget_text,-2.1237502098083496
0,clock_gettime,accept_url,curl_clock_gettime,wget_accept_url,-2.1022627353668213
0,sub_41219a,yy_try_NUL_trans,curl_sub_41219a,wget_yy_try_NUL_trans,-2.176054000854492
0,ourWriteOutJSON,md5_init_ctx,curl_ourWriteOutJSON,wget_md5_init_ctx,-2.47148060798645
0,sub_410882,mbsinit,curl_sub_410882,wget_mbsinit,-2.100489616394043
0,curl_url_get,dcgettext,curl_curl_url_get,wget_dcgettext,-0.0
0,sub_411c9a,warc_parse_cdx_header,curl_sub_411c9a,wget_warc_parse_cdx_header,-2.2149081230163574
0,slist_wc_append,xmalloc,curl_slist_wc_append,wget_xmalloc,-0.42982620000839233
0,sub_411cc0,ftp_list,curl_sub_411cc0,wget_ftp_list,-3.8302228450775146
0,tool_mime_new,url_set_file,curl_tool_mime_new,wget_url_set_file,-2.4276537895202637
0,curlx_uztoui,sub_40b581,curl_curlx_uztoui,wget_sub_40b581,-2.085411548614502
0,str2double,set_file_timestamp,curl_str2double,wget_set_file_timestamp,-0.0005142131703905761
0,writeString,sock_peek,curl_writeString,wget_sock_peek,-0.1118088886141777
0,slist_append,warc_write_date_header,curl_slist_append,wget_warc_write_date_header,-2.0649425983428955
0,curl_global_init,inflateEnd,curl_curl_global_init,wget_inflateEnd,-0.0
0,sub_412606,quotearg_buffer,curl_sub_412606,wget_quotearg_buffer,-0.5319693088531494
0,sub_4120c1,write_reject_log_url,curl_sub_4120c1,wget_write_reject_log_url,-8.5805025100708
0,file2memory,rpl_fflush,curl_file2memory,wget_rpl_fflush,-2.0863494873046875
0,time,bind,curl_time,wget_bind,-0.0
0,sub_410944,sub_425d0a,curl_sub_410944,wget_sub_425d0a,-1.9037950038909912
0,curlx_tvtoms,get_uri_string,curl_curlx_tvtoms,wget_get_uri_string,-8.008942604064941
0,curlx_uztoul,md5_read_ctx,curl_curlx_uztoul,wget_md5_read_ctx,-0.0011538302060216665
0,sub_411c13,convert_basename,curl_sub_411c13,wget_convert_basename,-0.07467552274465561
0,sub_4111e2,has_insecure_name_p,curl_sub_4111e2,wget_has_insecure_name_p,-2.211775302886963
0,oct2nummax,yyget_debug,curl_oct2nummax,wget_yyget_debug,-1.994105339050293
0,glob_range,skey_response,curl_glob_range,wget_skey_response,-0.06654807180166245
0,checkhome,url_escape_allow_passthrough,curl_checkhome,wget_url_escape_allow_passthrough,-1.8432044982910156
0,checkhome,sub_41995e,curl_checkhome,wget_sub_41995e,-62.50563430786133
0,jsonWriteString,sub_41988b,curl_jsonWriteString,wget_sub_41988b,-1.2281720638275146
0,sub_4105ce,sub_426b20,curl_sub_4105ce,wget_sub_426b20,-1.2019750101899263e-05
0,voutf,unique_create,curl_voutf,wget_unique_create,-0.0017322886269539595
0,tool_setopt_mimepost,sub_418ad7,curl_tool_setopt_mimepost,wget_sub_418ad7,-1.958972454071045
0,sub_411f8c,secure_getenv,curl_sub_411f8c,wget_secure_getenv,-1.7823684215545654
0,dump,parse_netrc_fp,curl_dump,wget_parse_netrc_fp,-0.060093820095062256
0,sub_41002c,regerror,curl_sub_41002c,wget_regerror,-1.966038703918457
0,sub_4125ce,modify_param_value,curl_sub_4125ce,wget_modify_param_value,-2.034064292907715
0,curl_url_get,base32_encode_alloc,curl_curl_url_get,wget_base32_encode_alloc,-2.8678596019744873
0,sub_40ecca,equality_comparator,curl_sub_40ecca,wget_equality_comparator,-8.969569206237793
0,sub_410602,determine_screen_width,curl_sub_410602,wget_determine_screen_width,-2.032106876373291
0,tool_create_output_file,check_end,curl_tool_create_output_file,wget_check_end,-0.7114723920822144
0,close,read,curl_close,wget_read,-0.0
0,sub_4112fb,sub_42e572,curl_sub_4112fb,wget_sub_42e572,-1.9769091606140137
0,sub_41f83b,sub_4195f7,curl_sub_41f83b,wget_sub_4195f7,-2.7471187114715576
0,sub_40fe00,url_free,curl_sub_40fe00,wget_url_free,-5.171270847320557
0,sub_410aa0,limit_bandwidth,curl_sub_410aa0,wget_limit_bandwidth,-2.4706335067749023
0,sub_4124e7,fd_read_hunk,curl_sub_4124e7,wget_fd_read_hunk,-2.808835029602051
0,sub_410074,warc_timestamp,curl_sub_410074,wget_warc_timestamp,-1.2588452100753784
0,sub_41298e,url_unescape,curl_sub_41298e,wget_url_unescape,-1.928722858428955
0,get_args,run_command,curl_get_args,wget_run_command,-0.7768576145172119
0,get_param_word,print_decimal,curl_get_param_word,wget_print_decimal,-0.24594682455062866
0,curl_multi_info_read,discard_matching_cookie,curl_curl_multi_info_read,wget_discard_matching_cookie,-2.69777250289917
0,sub_410d9a,rewrite_shorthand_url,curl_sub_410d9a,wget_rewrite_shorthand_url,-2.2141058444976807
0,sub_4108d9,read_http_response_head,curl_sub_4108d9,wget_read_http_response_head,-0.6960539817810059
0,curl_multi_perform,yyget_out,curl_curl_multi_perform,wget_yyget_out,-2.156135320663452
0,sub_41139a,xsleep,curl_sub_41139a,wget_xsleep,-2.046497344970703
0,sub_410ff5,warc_write_cdx_record,curl_sub_410ff5,wget_warc_write_cdx_record,-5.54024076461792
0,sub_41f8fe,sub_425d0a,curl_sub_41f8fe,wget_sub_425d0a,-2.158886432647705
0,libcurl_generate_slist,write_data,curl_libcurl_generate_slist,wget_write_data,-0.7835732698440552
0,multiply,register_persistent,curl_multiply,wget_register_persistent,-0.740240216255188
0,sub_4113ca,sepstring,curl_sub_4113ca,wget_sepstring,-2.372832775115967
0,curl_easy_cleanup,mergesort_internal,curl_curl_easy_cleanup,wget_mergesort_internal,-3.6511645317077637
0,config_init,res_parse,curl_config_init,wget_res_parse,-0.18374182283878326
0,curl_mime_encoder,warc_write_warcinfo_record,curl_curl_mime_encoder,wget_warc_write_warcinfo_record,-4.708500862121582
0,sub_4113b2,basic_authentication_encode,curl_sub_4113b2,wget_basic_authentication_encode,-2.211225986480713
0,sub_4124ce,dot_finish,curl_sub_4124ce,wget_dot_finish,-1.8592160940170288
0,sub_410a80,cmd_spec_report_speed,curl_sub_410a80,wget_cmd_spec_report_speed,-7.681139945983887
0,sub_411ec8,initialize,curl_sub_411ec8,wget_initialize,-0.01617174968123436
0,curl_share_init,rpl_mbrtowc,curl_curl_share_init,wget_rpl_mbrtowc,-2.081002950668335
0,curl_share_init,yyget_in,curl_curl_share_init,wget_yyget_in,-2.156135320663452
0,sub_410837,sub_4193ee,curl_sub_410837,wget_sub_4193ee,-1.9552593231201172
0,glob_fixed,full_path_write,curl_glob_fixed,wget_full_path_write,-0.0010991330491378903
0,curl_getenv,cmd_spec_compression,curl_curl_getenv,wget_cmd_spec_compression,-2.4621152877807617
0,sub_4109a1,is_valid_ipv4_address,curl_sub_4109a1,wget_is_valid_ipv4_address,-2.0277938842773438
0,sub_41160a,decode_entity,curl_sub_41160a,wget_decode_entity,-3.720519781112671
0,strncmp,write_data,curl_strncmp,wget_write_data,-2.5161919593811035
0,tool_go_sleep,sub_4182dd,curl_tool_go_sleep,wget_sub_4182dd,-1.899357557296753
0,sub_411a11,sub_4151c0,curl_sub_411a11,wget_sub_4151c0,-2.2979230880737305
0,curl_url_cleanup,append_null,curl_curl_url_cleanup,wget_append_null,-2.244882106781006
0,str2offset,decode_entity,curl_str2offset,wget_decode_entity,-0.7171869277954102
0,glob_next_url,check_style_attr,curl_glob_next_url,wget_check_style_attr,-0.009455808438360691
0,sub_410be9,sub_4195f7,curl_sub_410be9,wget_sub_4195f7,-0.00506562227383256
0,sub_410746,sock_close,curl_sub_410746,wget_sock_close,-0.0004938538186252117
0,sub_411382,url_file_name,curl_sub_411382,wget_url_file_name,-3.3652987480163574
0,ftpcccmethod,write_xattr_metadata,curl_ftpcccmethod,wget_write_xattr_metadata,-0.001071245758794248
0,parseconfig,char_needs_escaping,curl_parseconfig,wget_char_needs_escaping,-1.8847426176071167
0,ftpcccmethod,fnmatch_nocase,curl_ftpcccmethod,wget_fnmatch_nocase,-0.053440019488334656
0,curl_mime_subparts,sub_42606c,curl_curl_mime_subparts,wget_sub_42606c,-2.254601001739502
0,sub_41080d,sub_423295,curl_sub_41080d,wget_sub_423295,-6.0725240473402664e-05
0,glob_next_url,string_set_add,curl_glob_next_url,wget_string_set_add,-2.1946511268615723
0,tool_debug_cb,sub_41e37a,curl_tool_debug_cb,wget_sub_41e37a,-1.803753137588501
0,sub_41f83b,random_number,curl_sub_41f83b,wget_random_number,-0.8861061334609985
0,sub_411fb2,request_method,curl_sub_411fb2,wget_request_method,-2.4372036457061768
0,sub_411da7,locale_charset,curl_sub_411da7,wget_locale_charset,-2.1685805320739746
0,sub_412500,count_char,curl_sub_412500,wget_count_char,-1.908301591873169
0,sub_41261f,ftp_pasv,curl_sub_41261f,wget_ftp_pasv,-2.784846782684326
0,sub_411d05,ximemdup0,curl_sub_411d05,wget_ximemdup0,-0.9891130924224854
0,sub_41298e,sub_427d7f,curl_sub_41298e,wget_sub_427d7f,-2.042954444885254
0,curl_strnequal,sub_414c38,curl_curl_strnequal,wget_sub_414c38,-0.005828768480569124
0,sub_410fa8,ntohs,curl_sub_410fa8,wget_ntohs,-2.100489616394043
0,fsetxattr,c_isxdigit,curl_fsetxattr,wget_c_isxdigit,-1.5620622634887695
0,helpf,getaddrinfo,curl_helpf,wget_getaddrinfo,-2.007441282272339
0,curlx_uztosi,fseeko,curl_curlx_uztosi,wget_fseeko,-2.271510362625122
0,sub_41129b,fputs,curl_sub_41129b,wget_fputs,-1.9955902099609375
0,cleanarg,yy_scan_buffer,curl_cleanarg,wget_yy_scan_buffer,-0.00046545875375159085
0,sub_4101cf,get_exit_status,curl_sub_4101cf,wget_get_exit_status,-3.5078258514404297
0,sub_4102ed,socket,curl_sub_4102ed,wget_socket,-2.1832475662231445
0,curl_mime_subparts,address_list_from_addrinfo,curl_curl_mime_subparts,wget_address_list_from_addrinfo,-3.8926877975463867
0,del_per_transfer,recv,curl_del_per_transfer,wget_recv,-3.08530592918396
0,sub_411068,quotearg_char_mem,curl_sub_411068,wget_quotearg_char_mem,-8.387359619140625
0,oct2nummax,sub_41910c,curl_oct2nummax,wget_sub_41910c,-0.023771367967128754
0,tool_setopt_enum,get_urls_html,curl_tool_setopt_enum,wget_get_urls_html,-0.0015202118083834648
0,sub_4109d5,clock_gettime,curl_sub_4109d5,wget_clock_gettime,-1.966038703918457
0,curl_strequal,register_css,curl_curl_strequal,wget_register_css,-2.114858388900757
0,sub_412df3,wcwidth,curl_sub_412df3,wget_wcwidth,-1.9564651250839233
0,sub_41076b,xzalloc,curl_sub_41076b,wget_xzalloc,-1.4687752723693848
0,curl_multi_init,yyset_in,curl_curl_multi_init,wget_yyset_in,-2.156135320663452
0,sub_41267a,url_string,curl_sub_41267a,wget_url_string,-6.209931373596191
0,urlpart,get_urls_css,curl_urlpart,wget_get_urls_css,-0.07299938052892685
0,struplocompare4sort,print_row_stats,curl_struplocompare4sort,wget_print_row_stats,-2.3485336303710938
0,sub_410be9,sub_418b04,curl_sub_410be9,wget_sub_418b04,-0.00015765862190164626
0,sub_410432,url_free,curl_sub_410432,wget_url_free,-0.4147847294807434
0,show_dir_errno,line_terminator,curl_show_dir_errno,wget_line_terminator,-2.8803882598876953
0,sub_411fb2,sub_418611,curl_sub_411fb2,wget_sub_418611,-1.9560997486114502
0,struplocompare4sort,get_urls_css_file,curl_struplocompare4sort,wget_get_urls_css_file,-9.280890464782715
0,sub_4124ce,mbiter_multi_copy,curl_sub_4124ce,wget_mbiter_multi_copy,-1.8317683935165405
0,sub_410525,cmd_spec_warc_header,curl_sub_410525,wget_cmd_spec_warc_header,-2.539527654647827
0,curlx_dyn_add,usleep,curl_curlx_dyn_add,wget_usleep,-2.631147623062134
0,curl_mime_filedata,tag_handle_form,curl_curl_mime_filedata,wget_tag_handle_form,-2.0525217056274414
0,sub_410347,lstat,curl_sub_410347,wget_lstat,-1.8465827703475952
0,sub_412a92,resp_header_get,curl_sub_412a92,wget_resp_header_get,-1.3059828281402588
0,curlx_dyn_addf,free_urlpos,curl_curlx_dyn_addf,wget_free_urlpos,-0.36438778042793274
0,parse_args,path_matches,curl_parse_args,wget_path_matches,-4.46113395690918
0,sub_41f82d,resp_new,curl_sub_41f82d,wget_resp_new,-2.5261285305023193
0,sub_4121b3,url_set_dir,curl_sub_4121b3,wget_url_set_dir,-1.1343626976013184
0,sub_4111e2,file_merge,curl_sub_4111e2,wget_file_merge,-0.38162022829055786
0,sub_40fefd,sub_409ae1,curl_sub_40fefd,wget_sub_409ae1,-2.871885061264038
0,memmove,sub_415207,curl_memmove,wget_sub_415207,-0.005828768480569124
0,sub_4100f9,scheme_disable,curl_sub_4100f9,wget_scheme_disable,-2.644718885421753
0,sub_4124e7,defaults,curl_sub_4124e7,wget_defaults,-4.3720879554748535
0,ftpcccmethod,quotearg_alloc,curl_ftpcccmethod,wget_quotearg_alloc,-1.319456934928894
0,tool_help,char_needs_escaping,curl_tool_help,wget_char_needs_escaping,-4.438399791717529
0,sub_4125ce,log_set_warc_log_fp,curl_sub_4125ce,wget_log_set_warc_log_fp,-2.172309398651123
0,str2offset,sub_427d6a,curl_str2offset,wget_sub_427d6a,-6.236871719360352
0,tool2curlparts,fork_to_background,curl_tool2curlparts,wget_fork_to_background,-2.2463510036468506
0,sub_4120e0,sub_427d6a,curl_sub_4120e0,wget_sub_427d6a,-0.29633548855781555
0,sub_411d63,fgetc,curl_sub_411d63,wget_fgetc,-1.856498122215271
0,localtime,mbiter_multi_reloc,curl_localtime,wget_mbiter_multi_reloc,-2.3640854358673096
0,stat,ftp_type,curl_stat,wget_ftp_type,-2.2002837657928467
0,sub_411a30,sub_41830e,curl_sub_411a30,wget_sub_41830e,-0.14357271790504456
0,sub_410ac0,sub_423d31,curl_sub_410ac0,wget_sub_423d31,-2.0580170154571533
0,localtime,is_basic,curl_localtime,wget_is_basic,-2.207249641418457
0,sub_411e99,bar_set_params,curl_sub_411e99,wget_bar_set_params,-0.009921000339090824
0,sub_4119d9,gettext_quote,curl_sub_4119d9,wget_gettext_quote,-2.1491971015930176
0,poll,ftp_eprt,curl_poll,wget_ftp_eprt,-2.341815710067749
0,putchar,log_init,curl_putchar,wget_log_init,-2.6914172172546387
0,sub_410678,usleep,curl_sub_410678,wget_usleep,-1.966038703918457
0,sub_410ff5,cmd_boolean_internal,curl_sub_410ff5,wget_cmd_boolean_internal,-1.713476538658142
0,fflush,fputs,curl_fflush,wget_fputs,-0.0
0,sub_4103b2,wget_base64_encode,curl_sub_4103b2,wget_wget_base64_encode,-9.841461181640625
0,strncmp,address_list_get_bounds,curl_strncmp,wget_address_list_get_bounds,-2.219116449356079
0,sub_410ccd,warc_timestamp,curl_sub_410ccd,wget_warc_timestamp,-1.898779273033142
0,parallel_transfers,ensure_extension,curl_parallel_transfers,wget_ensure_extension,-0.049111299216747284
0,pipe,strerror,curl_pipe,wget_strerror,-0.0
0,GetSizeParameter,reencode_escapes,curl_GetSizeParameter,wget_reencode_escapes,-0.054976582527160645
0,sub_412a92,get_urls_css_file,curl_sub_412a92,wget_get_urls_css_file,-1.0608460903167725
0,struplocompare,hash_table_get,curl_struplocompare,wget_hash_table_get,-2.340203285217285
0,sub_41200f,warc_uuid_str,curl_sub_41200f,wget_warc_uuid_str,-1.9806337356567383
0,curl_mime_encoder,sub_41ecc0,curl_curl_mime_encoder,wget_sub_41ecc0,-2.079951524734497
0,memmove,x2realloc,curl_memmove,wget_x2realloc,-2.0724780559539795
0,curlx_tvtoms,c_toupper,curl_curlx_tvtoms,wget_c_toupper,-7.623050689697266
0,progress_meter,bcmp,curl_progress_meter,wget_bcmp,-33.26906967163086
0,sub_40f65d,abort_run_with_timeout,curl_sub_40f65d,wget_abort_run_with_timeout,-2.729640483856201
0,sub_4129c2,print_decimal,curl_sub_4129c2,wget_print_decimal,-0.07769637554883957
0,str2num,strdup,curl_str2num,wget_strdup,-0.08076290041208267
0,easysrc_init,print_decimal,curl_easysrc_init,wget_print_decimal,-0.05449811369180679
0,varfunc,in_acclist,curl_varfunc,wget_in_acclist,-0.0365227535367012
0,strcasecmp,url_unescape_1,curl_strcasecmp,wget_url_unescape_1,-2.312688112258911
0,max5data,html_quote_string,curl_max5data,wget_html_quote_string,-0.0007096554036252201
0,set_data,path_search,curl_set_data,wget_path_search,-0.016344457864761353
0,tcgetattr,rewind,curl_tcgetattr,wget_rewind,-0.0
